captureDate,captureTimestampCentral,sourceName,sourceUrl,sourcePublishedDate,sourceRank,sourcePlayerName,sourceTeam,sourcePosition,sourceAge,sourcePlayerId,sourceMlbamId,rawRankType,rawLevel,rawNotes
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,1,Shohei Ohtani,LAD,TWP,31,,,Roto,,pointsRank=1; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,360,Matt Wallner,MIN,RF,28,,,Roto,,pointsRank=415; change=-76; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,361,Josh Jung,TEX,3B,27,,,Roto,,pointsRank=410; change=-90; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,362,Alfredo Duno,CIN,C,19,,,Roto,A,pointsRank=397; change=184; eta=2028
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,363,Luis Morales,ATH,SP,23,,,Roto,,pointsRank=434; change=72; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,364,Kyle Finnegan,DET,RP,34,,,Roto,,pointsRank=437; change=-17; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,365,Luis Arraez,FA,1B,28,,,Roto,,pointsRank=386; change=-125; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,366,Blake Mitchell,KC,C,21,,,Roto,A+,pointsRank=177; change=105; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,367,Jose Soriano,LAA,SP,27,,,Roto,,pointsRank=375; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,368,Pete Fairbanks,MIA,RP,31,,,Roto,,pointsRank=440; change=-39; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,369,Logan O'Hoppe,LAA,C,25,,,Roto,,pointsRank=402; change=-193; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,370,Chase DeLauter,CLE,RF,24,,,Roto,MLB,pointsRank=356; change=-128; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,371,Owen Caissie,CHC,RF,23,,,Roto,MLB,pointsRank=360; change=-134; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,372,Arjun Nimmala,TOR,SS,20,,,Roto,A+,pointsRank=357; change=-26; eta=2028
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,373,Brandon Pfaadt,AZ,SP,27,,,Roto,,pointsRank=405; change=-107; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,374,Merrill Kelly,TEX,SP,37,,,Roto,,pointsRank=401; change=33; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,375,Josuar Gonzalez,SF,SS,18,,,Roto,ROK,pointsRank=412; change=-32; eta=2030
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,376,Adolis Garcia,TEX,RF,32,,,Roto,,pointsRank=419; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,377,Felnin Celesten,SEA,SS,20,,,Roto,,pointsRank=160; change=-114; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,378,Ha-Seong Kim,ATL,SS,30,,,Roto,,pointsRank=416; change=-62; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,379,Steele Hall,CIN,SS,18,,,Roto,ROK,pointsRank=373; change=-4; eta=2029
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,380,Landen Roupp,SF,SP,27,,,Roto,,pointsRank=215; change=121; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,381,Joey Cantillo,CLE,SP,25,,,Roto,,pointsRank=422; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,382,Noah Schultz,CWS,SP,22,,,Roto,AAA,pointsRank=370; change=-230; eta=2025
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,383,Ryan Clifford,NYM,1B,22,,,Roto,,pointsRank=409; change=14; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,384,Chase Meidroth,CWS,SS,24,,,Roto,,pointsRank=413; change=-70; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,385,TJ Friedl,CIN,CF,30,,,Roto,,pointsRank=420; change=-88; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,386,Theo Gillen,TB,OF,20,,,Roto,A,pointsRank=154; change=34; eta=2028
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,387,Angel Genao,CLE,3B,21,,,Roto,MLB,pointsRank=403; change=-32; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,388,Cole Young,SEA,2B,22,,,Roto,,pointsRank=208; change=-85; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,389,Marcell Ozuna,FA,DH,35,,,Roto,,pointsRank=435; change=-227; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,390,Mick Abel,MIN,SP,24,,,Roto,,pointsRank=455; change=-91; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,391,Brady House,WSH,3B,22,,,Roto,,pointsRank=421; change=-84; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,392,Bryan Abreu,HOU,RP,28,,,Roto,,pointsRank=447; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,393,Cristian Javier,HOU,SP,28,,,Roto,,pointsRank=251; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,394,Joe Boyle,TB,SP,26,,,Roto,,pointsRank=458; change=10; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,395,Brooks Lee,MIN,3B,24,,,Roto,,pointsRank=429; change=-116; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,396,Hayden Birdsong,SF,SP,24,,,Roto,,pointsRank=457; change=-44; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,397,Jacob Lopez,ATH,SP,27,,,Roto,,pointsRank=234; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,398,Michael Arroyo,SEA,SS,21,,,Roto,AA,pointsRank=394; change=-136; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,399,Harry Ford,WSH,C,22,,,Roto,MLB,pointsRank=406; change=-37; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,400,Billy Carlson,CWS,SS,19,,,Roto,ROK,pointsRank=183; change=0; eta=2029
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,401,Charlie Condon,COL,OF,21,,,Roto,AA,pointsRank=390; change=-165; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,402,Carlos Lagrange,NYY,SP,22,,,Roto,AA,pointsRank=423; change=0; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,403,Kyson Witherspoon,BOS,SP,21,,,Roto,ROK,pointsRank=425; change=45; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,404,Jaxon Wiggins,CHC,SP,24,,,Roto,AAA,pointsRank=430; change=0; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,405,Austin Wells,NYY,C,26,,,Roto,,pointsRank=443; change=-119; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,406,Jaison Chourio,CLE,OF,20,,,Roto,,pointsRank=187; change=-49; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,407,Brandon Sproat,NYM,SP,25,,,Roto,,pointsRank=478; change=-9; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,408,Edgar Quero,CWS,C,22,,,Roto,,pointsRank=449; change=-39; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,409,Max P Muncy,ATH,3B,23,,,Roto,,pointsRank=170; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,410,Tyler Bremner,LAA,SP,21,,,Roto,ROK,pointsRank=399; change=85; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,411,Marcus Semien,NYM,2B,35,,,Roto,,pointsRank=444; change=-197; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,412,Cade Cavalli,WSH,SP,27,,,Roto,,pointsRank=456; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,413,Brady Singer,CIN,SP,29,,,Roto,,pointsRank=439; change=83; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,414,Jake Burger,TEX,1B,29,,,Roto,,pointsRank=442; change=-134; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,415,Jonny Farmelo,SEA,OF,21,,,Roto,A+,pointsRank=121; change=-13; eta=2028
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,416,Emil Morales,LAD,SS,19,,,Roto,A,pointsRank=417; change=-75; eta=2029
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,417,Lars Nootbaar,STL,LF,28,,,Roto,,pointsRank=450; change=-202; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,418,Simeon Woods Richardson,MIN,SP,25,,,Roto,,pointsRank=452; change=25; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,419,Xavier Isaac,TB,1B,21,,,Roto,,pointsRank=432; change=-134; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,420,Josh Smith,TEX,SS,28,,,Roto,,pointsRank=445; change=26; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,421,Joe Mack,MIA,C,22,,,Roto,AAA,pointsRank=219; change=0; eta=2025
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,422,Will Vest,DET,RP,30,,,Roto,,pointsRank=255; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,423,Randy Rodriguez,SF,RP,26,,,Roto,,pointsRank=242; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,424,Ricky Tiedemann,TOR,SP,23,,,Roto,,pointsRank=436; change=84; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,425,Kumar Rocker,TEX,SP,26,,,Roto,,pointsRank=479; change=-136; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,426,Justin Martinez,AZ,RP,24,,,Roto,,pointsRank=290; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,427,Cam Caminiti,ATL,SP,19,,,Roto,A,pointsRank=426; change=14; eta=2028
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,428,Reid Detmers,LAA,RP,26,,,Roto,,pointsRank=466; change=120; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,429,Griffin Jax,TB,RP,31,,,Roto,,pointsRank=473; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,430,Connor Norby,MIA,3B,25,,,Roto,,pointsRank=454; change=-143; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,431,Ryan Walker,SF,RP,30,,,Roto,,pointsRank=477; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,432,Tink Hence,STL,SP,23,,,Roto,,pointsRank=211; change=-40; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,433,C.J. Kayfus,CLE,1B,24,,,Roto,,pointsRank=475; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,434,Jeferson Quero,MIL,C,23,,,Roto,MLB,pointsRank=190; change=65; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,435,Seth Lugo,KC,SP,36,,,Roto,,pointsRank=467; change=-123; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,436,Alex Clemmey,WSH,SP,19,,,Roto,A+,pointsRank=239; change=0; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,437,JR Ritchie,ATL,SP,22,,,Roto,AAA,pointsRank=244; change=0; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,438,Kevin Alcantara,CHC,RF,23,,,Roto,,pointsRank=483; change=-65; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,439,Ian Seymour,TB,RP,27,,,Roto,,pointsRank=269; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,440,Clay Holmes,NYM,SP,32,,,Roto,,pointsRank=463; change=-187; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,441,Braylon Payne,MIL,OF,19,,,Roto,,pointsRank=221; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,442,Victor Scott II,STL,OF,24,,,Roto,,pointsRank=465; change=-170; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,443,Dillon Dingler,DET,C,27,,,Roto,,pointsRank=468; change=113; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,444,Kyle Harrison,BOS,SP,24,,,Roto,,pointsRank=493; change=30; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,445,Yusei Kikuchi,LAA,SP,34,,,Roto,,pointsRank=460; change=-126; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,446,Parker Meadows,DET,CF,26,,,Roto,,pointsRank=469; change=-213; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,447,Chase Petty,CIN,SP,22,,,Roto,,pointsRank=283; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,448,Hagen Smith,CWS,SP,22,,,Roto,AA,pointsRank=151; change=-243; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,449,Matthew Liberatore,STL,SP,26,,,Roto,,pointsRank=476; change=-231; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,450,Ronny Mauricio,NYM,3B,24,,,Roto,,pointsRank=474; change=-152; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,451,Hyeseong Kim,LAD,2B,26,,,Roto,,pointsRank=482; change=-97; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,452,Slade Caldwell,AZ,OF,19,,,Roto,,pointsRank=459; change=-68; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,453,Zack Gelof,ATH,2B,26,,,Roto,,pointsRank=470; change=-115; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,454,Jhostynxon Garcia,PIT,CF,23,,,Roto,MLB,pointsRank=441; change=-103; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,455,Camilo Doval,NYY,RP,28,,,Roto,,pointsRank=271; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,456,J.T. Realmuto,FA,C,34,,,Roto,,pointsRank=472; change=-119; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,457,Parker Messick,CLE,SP,25,,,Roto,,pointsRank=292; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,458,Mike Yastrzemski,ATL,OF,35,,,Roto,,pointsRank=491; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,459,Jurrangelo Cijntje,SEA,SP,22,,,Roto,AA,pointsRank=218; change=77; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,460,Tylor Megill,NYM,SP,30,,,Roto,,pointsRank=276; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,461,Zack Littell,FA,SP,30,,,Roto,,pointsRank=243; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,462,Jarlin Susana,WSH,SP,21,,,Roto,AA,pointsRank=451; change=-128; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,463,Hunter Barco,PIT,SP,24,,,Roto,MLB,pointsRank=464; change=41; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,464,Chad Patrick,MIL,SP,27,,,Roto,,pointsRank=480; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,465,Felix Bautista,BAL,RP,30,,,Roto,,pointsRank=494; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,466,Spencer Jones,NYY,CF,24,,,Roto,MLB,pointsRank=433; change=-201; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,467,Rhett Lowder,CIN,SP,23,,,Roto,MLB,pointsRank=448; change=-74; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,468,Reynaldo Lopez,ATL,SP,31,,,Roto,,pointsRank=484; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,469,Ben Brown,CHC,SP,26,,,Roto,,pointsRank=485; change=-79; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,470,Andres Gimenez,TOR,2B,27,,,Roto,,pointsRank=481; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,471,Ethan Salas,SD,C,19,,,Roto,AA,pointsRank=453; change=0; eta=2027
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,472,Christian Scott,NYM,SP,26,,,Roto,,pointsRank=237; change=52; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,473,Ryan O'Hearn,PIT,1B,32,,,Roto,,pointsRank=489; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,474,Jose Berrios,TOR,SP,31,,,Roto,,pointsRank=471; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,475,Jackson Ferris,LAD,SP,21,,,Roto,AA,pointsRank=217; change=6; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,476,David Peterson,NYM,SP,30,,,Roto,,pointsRank=486; change=76; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,477,Victor Scott,STL,CF,24,,,Roto,,pointsRank=240; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,478,Cam Collier,CIN,3B,21,,,Roto,AA,pointsRank=462; change=-99; eta=2026
