mlbamId,player,normalizedName,team,position,age,dynastyCompositePct,dynastyCompositeRank,sourceCoverage,sourcesRanked,disagreementPctStdDev,rankStdDev,rankRange,bestSource,bestRank,worstSource,worstRank,highestSourcePct,lowestSourcePct,compositeConfidence,contextLabels,fantasyprosRank,fantasyprosDepth,fantasyprosPct,rotowireRank,rotowireDepth,rotowirePct,fantraxRank,fantraxDepth,fantraxPct,rotoballerRank,rotoballerDepth,rotoballerPct,harryknowsballRank,harryknowsballDepth,harryknowsballPct
694384,Nolan Schanuel,nolan schanuel,LAA,1B,24,0.238726,308,2,fantasypros|fantrax,0.205282,3.0,6,FantraxHQ,284,FantasyPros,290,0.444008,0.033445,medium coverage,Market Split,290,300,0.033445,,,,284,510,0.444008,,,,,,
542303,Marcell Ozuna,marcell ozuna,PIT,,35,0.237721,309,1,fantrax,0.0,0.0,0,FantraxHQ,389,FantraxHQ,389,0.237721,0.237721,one-source flyer,One-Source Flyer,,,,,,,389,510,0.237721,,,,,,
691781,Brady House,brady house,WSH,3B,23,0.233792,310,1,fantrax,0.0,0.0,0,FantraxHQ,391,FantraxHQ,391,0.233792,0.233792,one-source flyer,One-Source Flyer,,,,,,,391,510,0.233792,,,,,,
671737,Taj Bradley,taj bradley,MIN,SP,,0.233677,311,3,fantasypros|fantrax|rotoballer,0.110205,56.786,139,RotoBaller Eric Cross,176,FantraxHQ,315,0.383104,0.120603,medium coverage,Neutral Context,241,300,0.197324,,,,315,510,0.383104,176,200,0.120603,,,
683357,Owen Caissie,owen caissie,MIA,OF,,0.233532,312,2,fantasypros|fantrax,0.039552,64.5,129,FantasyPros,242,FantraxHQ,371,0.273084,0.19398,medium coverage,Neutral Context,242,300,0.19398,,,,371,510,0.273084,,,,,,
650556,Bryan Abreu,bryan abreu,HOU,RP,,0.231827,313,1,fantrax,0.0,0.0,0,FantraxHQ,392,FantraxHQ,392,0.231827,0.231827,one-source flyer,One-Source Flyer,,,,,,,392,510,0.231827,,,,,,
664299,Cristian Javier,cristian javier,HOU,SP,,0.229862,314,1,fantrax,0.0,0.0,0,FantraxHQ,393,FantraxHQ,393,0.229862,0.229862,one-source flyer,One-Source Flyer,,,,,,,393,510,0.229862,,,,,,
686797,Brooks Lee,brooks lee,MIN,3B,25,0.225933,315,1,fantrax,0.0,0.0,0,FantraxHQ,395,FantraxHQ,395,0.225933,0.225933,one-source flyer,One-Source Flyer,,,,,,,395,510,0.225933,,,,,,
682052,Jacob Lopez,jacob lopez,ATH,RP,,0.222004,316,1,fantrax,0.0,0.0,0,FantraxHQ,397,FantraxHQ,397,0.222004,0.222004,one-source flyer,One-Source Flyer,,,,,,,397,510,0.222004,,,,,,
695670,Harry Ford,harry ford,WSH,C,,0.218075,317,1,fantrax,0.0,0.0,0,FantraxHQ,399,FantraxHQ,399,0.218075,0.218075,one-source flyer,One-Source Flyer,,,,,,,399,510,0.218075,,,,,,
800048,Parker Messick,parker messick,CLE,SP,,0.210354,318,2,fantrax|rotoballer,0.106229,160.0,320,RotoBaller Eric Cross,137,FantraxHQ,457,0.316583,0.104126,medium coverage,Neutral Context,,,,,,,457,510,0.104126,137,200,0.316583,,,
681293,Spencer Arrighetti,spencer arrighetti,HOU,SP,,0.207151,319,2,fantasypros|fantrax,0.093439,45.5,91,FantasyPros,266,FantraxHQ,357,0.300589,0.113712,medium coverage,Neutral Context,266,300,0.113712,,,,357,510,0.300589,,,,,,
664761,Alec Bohm,alec bohm,PHI,3B,29,0.201293,320,2,fantasypros|fantrax,0.177882,12.0,24,FantasyPros,293,FantraxHQ,317,0.379175,0.023411,medium coverage,Neutral Context,293,300,0.023411,,,,317,510,0.379175,,,,,,
700337,Edgar Quero,edgar quero,CWS,C,23,0.200393,321,1,fantrax,0.0,0.0,0,FantraxHQ,408,FantraxHQ,408,0.200393,0.200393,one-source flyer,One-Source Flyer,,,,,,,408,510,0.200393,,,,,,
641927,Bailey Ober,bailey ober,MIN,SP,,0.200124,322,2,fantasypros|fantrax,0.163334,18.0,36,FantasyPros,289,FantraxHQ,325,0.363458,0.036789,medium coverage,Neutral Context,289,300,0.036789,,,,325,510,0.363458,,,,,,
701656,Logan Henderson,logan henderson,MIL,SP,,0.199807,323,3,fantasypros|fantrax|rotoballer,0.128739,60.022,142,RotoBaller Eric Cross,194,FantraxHQ,336,0.341847,0.030151,medium coverage,Neutral Context,232,300,0.227425,,,,336,510,0.341847,194,200,0.030151,,,
690986,Kyle Harrison,kyle harrison,MIL,RP,,0.197999,324,2,fantrax|rotoballer,0.068333,148.5,297,RotoBaller Eric Cross,147,FantraxHQ,444,0.266332,0.129666,medium coverage,Neutral Context,,,,,,,444,510,0.129666,147,200,0.266332,,,
543760,Marcus Semien,marcus semien,NYM,2B,35,0.194499,325,1,fantrax,0.0,0.0,0,FantraxHQ,411,FantraxHQ,411,0.194499,0.194499,one-source flyer,One-Source Flyer,,,,,,,411,510,0.194499,,,,,,
677960,Ryan Weathers,ryan weathers,NYY,SP,,0.193692,326,3,fantasypros|fantrax|rotoballer,0.175489,38.756,93,RotoBaller Eric Cross,197,FantraxHQ,290,0.43222,0.015075,medium coverage,Neutral Context,260,300,0.133779,,,,290,510,0.43222,197,200,0.015075,,,
656605,Mitch Keller,mitch keller,PIT,SP,,0.192745,327,2,fantasypros|fantrax,0.172678,15.0,30,FantasyPros,294,FantraxHQ,324,0.365422,0.020067,medium coverage,Neutral Context,294,300,0.020067,,,,324,510,0.365422,,,,,,
676917,Cade Cavalli,cade cavalli,WSH,SP,,0.192534,328,1,fantrax,0.0,0.0,0,FantraxHQ,412,FantraxHQ,412,0.192534,0.192534,one-source flyer,One-Source Flyer,,,,,,,412,510,0.192534,,,,,,
663903,Brady Singer,brady singer,CIN,SP,,0.19057,329,1,fantrax,0.0,0.0,0,FantraxHQ,413,FantraxHQ,413,0.19057,0.19057,one-source flyer,One-Source Flyer,,,,,,,413,510,0.19057,,,,,,
669394,Jake Burger,jake burger,TEX,1B,30,0.188605,330,1,fantrax,0.0,0.0,0,FantraxHQ,414,FantraxHQ,414,0.188605,0.188605,one-source flyer,One-Source Flyer,,,,,,,414,510,0.188605,,,,,,
650333,Luis Arraez,luis arraez,SF,2B,29,0.184242,331,2,fantasypros|fantrax,0.10063,45.0,90,FantasyPros,275,FantraxHQ,365,0.284872,0.083612,medium coverage,Neutral Context,275,300,0.083612,,,,365,510,0.284872,,,,,,
690953,Mick Abel,mick abel,MIN,SP,,0.183096,332,2,fantasypros|fantrax,0.052661,64.5,129,FantasyPros,261,FantraxHQ,390,0.235756,0.130435,medium coverage,Neutral Context,261,300,0.130435,,,,390,510,0.235756,,,,,,
663457,Lars Nootbaar,lars nootbaar,STL,OF,28,0.182711,333,1,fantrax,0.0,0.0,0,FantraxHQ,417,FantraxHQ,417,0.182711,0.182711,one-source flyer,One-Source Flyer,,,,,,,417,510,0.182711,,,,,,
803011,Sam Antonacci,sam antonacci,CWS,OF,23,0.180905,334,1,rotoballer,0.0,0.0,0,RotoBaller Eric Cross,164,RotoBaller Eric Cross,164,0.180905,0.180905,one-source flyer,One-Source Flyer,,,,,,,,,,164,200,0.180905,,,
680573,Simeon Woods Richardson,simeon woods richardson,TOR,RP,,0.180747,335,1,fantrax,0.0,0.0,0,FantraxHQ,418,FantraxHQ,418,0.180747,0.180747,one-source flyer,One-Source Flyer,,,,,,,418,510,0.180747,,,,,,
669701,Josh Smith,josh smith,TEX,2B,28,0.176817,336,1,fantrax,0.0,0.0,0,FantraxHQ,420,FantraxHQ,420,0.176817,0.176817,one-source flyer,One-Source Flyer,,,,,,,420,510,0.176817,,,,,,
693821,Bryce Elder,bryce elder,ATL,SP,,0.175879,337,1,rotoballer,0.0,0.0,0,RotoBaller Eric Cross,165,RotoBaller Eric Cross,165,0.175879,0.175879,one-source flyer,One-Source Flyer,,,,,,,,,,165,200,0.175879,,,
691788,Joe Mack,joe mack,MIA,C,,0.174853,338,1,fantrax,0.0,0.0,0,FantraxHQ,421,FantraxHQ,421,0.174853,0.174853,one-source flyer,One-Source Flyer,,,,,,,421,510,0.174853,,,,,,
676684,Will Vest,will vest,DET,RP,,0.172888,339,1,fantrax,0.0,0.0,0,FantraxHQ,422,FantraxHQ,422,0.172888,0.172888,one-source flyer,One-Source Flyer,,,,,,,422,510,0.172888,,,,,,
678495,Randy Rodriguez,randy rodriguez,SF,RP,,0.170923,340,1,fantrax,0.0,0.0,0,FantraxHQ,423,FantraxHQ,423,0.170923,0.170923,one-source flyer,One-Source Flyer,,,,,,,423,510,0.170923,,,,,,
694357,Ricky Tiedemann,ricky tiedemann,TOR,SP,,0.168959,341,1,fantrax,0.0,0.0,0,FantraxHQ,424,FantraxHQ,424,0.168959,0.168959,one-source flyer,One-Source Flyer,,,,,,,424,510,0.168959,,,,,,
677958,Kumar Rocker,kumar rocker,TEX,SP,,0.166994,342,1,fantrax,0.0,0.0,0,FantraxHQ,425,FantraxHQ,425,0.166994,0.166994,one-source flyer,One-Source Flyer,,,,,,,425,510,0.166994,,,,,,
672282,Reid Detmers,reid detmers,LAA,SP,,0.1611,343,1,fantrax,0.0,0.0,0,FantraxHQ,428,FantraxHQ,428,0.1611,0.1611,one-source flyer,One-Source Flyer,,,,,,,428,510,0.1611,,,,,,
643377,Griffin Jax,griffin jax,TB,RP,,0.159136,344,1,fantrax,0.0,0.0,0,FantraxHQ,429,FantraxHQ,429,0.159136,0.159136,one-source flyer,One-Source Flyer,,,,,,,429,510,0.159136,,,,,,
681393,Connor Norby,connor norby,MIA,1B,25,0.157171,345,1,fantrax,0.0,0.0,0,FantraxHQ,430,FantraxHQ,430,0.157171,0.157171,one-source flyer,One-Source Flyer,,,,,,,430,510,0.157171,,,,,,
676254,Ryan Walker,ryan walker,SF,RP,,0.155206,346,1,fantrax,0.0,0.0,0,FantraxHQ,431,FantraxHQ,431,0.155206,0.155206,one-source flyer,One-Source Flyer,,,,,,,431,510,0.155206,,,,,,
693311,Tink Hence,tink hence,STL,SP,,0.153242,347,1,fantrax,0.0,0.0,0,FantraxHQ,432,FantraxHQ,432,0.153242,0.153242,one-source flyer,One-Source Flyer,,,,,,,432,510,0.153242,,,,,,
805999,A.J. Ewing,a j ewing,NYM,OF,,0.150754,348,1,rotoballer,0.0,0.0,0,RotoBaller Eric Cross,170,RotoBaller Eric Cross,170,0.150754,0.150754,one-source flyer,One-Source Flyer,,,,,,,,,,170,200,0.150754,,,
691620,Jeferson Quero,jeferson quero,MIL,C,,0.149312,349,1,fantrax,0.0,0.0,0,FantraxHQ,434,FantraxHQ,434,0.149312,0.149312,one-source flyer,One-Source Flyer,,,,,,,434,510,0.149312,,,,,,
607625,Seth Lugo,seth lugo,KC,RP,,0.147348,350,1,fantrax,0.0,0.0,0,FantraxHQ,435,FantraxHQ,435,0.147348,0.147348,one-source flyer,One-Source Flyer,,,,,,,435,510,0.147348,,,,,,
702275,JR Ritchie,ritchie,ATL,SP,,0.143418,351,1,fantrax,0.0,0.0,0,FantraxHQ,437,FantraxHQ,437,0.143418,0.143418,one-source flyer,One-Source Flyer,,,,,,,437,510,0.143418,,,,,,
682634,Kevin Alcantara,kevin alcantara,CHC,OF,,0.141454,352,1,fantrax,0.0,0.0,0,FantraxHQ,438,FantraxHQ,438,0.141454,0.141454,one-source flyer,One-Source Flyer,,,,,,,438,510,0.141454,,,,,,
687075,Brandon Sproat,brandon sproat,MIL,SP,,0.141313,353,2,fantasypros|fantrax,0.061045,65.5,131,FantasyPros,276,FantraxHQ,407,0.202358,0.080268,medium coverage,Neutral Context,276,300,0.080268,,,,407,510,0.202358,,,,,,
693855,Ian Seymour,ian seymour,TB,RP,,0.139489,354,1,fantrax,0.0,0.0,0,FantraxHQ,439,FantraxHQ,439,0.139489,0.139489,one-source flyer,One-Source Flyer,,,,,,,439,510,0.139489,,,,,,
605280,Clay Holmes,clay holmes,NYM,RP,,0.137525,355,1,fantrax,0.0,0.0,0,FantraxHQ,440,FantraxHQ,440,0.137525,0.137525,one-source flyer,One-Source Flyer,,,,,,,440,510,0.137525,,,,,,
702284,Cole Young,cole young,SEA,,22,0.134893,356,2,fantasypros|fantrax,0.104793,48.5,97,FantasyPros,291,FantraxHQ,388,0.239686,0.0301,medium coverage,Neutral Context,291,300,0.0301,,,,388,510,0.239686,,,,,,
693307,Dillon Dingler,dillon dingler,DET,C,27,0.131631,357,1,fantrax,0.0,0.0,0,FantraxHQ,443,FantraxHQ,443,0.131631,0.131631,one-source flyer,One-Source Flyer,,,,,,,443,510,0.131631,,,,,,
579328,Yusei Kikuchi,yusei kikuchi,LAA,SP,,0.127701,358,1,fantrax,0.0,0.0,0,FantraxHQ,445,FantraxHQ,445,0.127701,0.127701,one-source flyer,One-Source Flyer,,,,,,,445,510,0.127701,,,,,,
678009,Parker Meadows,parker meadows,DET,OF,,0.125737,359,1,fantrax,0.0,0.0,0,FantraxHQ,446,FantraxHQ,446,0.125737,0.125737,one-source flyer,One-Source Flyer,,,,,,,446,510,0.125737,,,,,,
669477,Casey Schmitt,casey schmitt,SF,OF,27,0.125628,360,1,rotoballer,0.0,0.0,0,RotoBaller Eric Cross,175,RotoBaller Eric Cross,175,0.125628,0.125628,one-source flyer,One-Source Flyer,,,,,,,,,,175,200,0.125628,,,
695534,Chase Petty,chase petty,CIN,SP,,0.123772,361,1,fantrax,0.0,0.0,0,FantraxHQ,447,FantraxHQ,447,0.123772,0.123772,one-source flyer,One-Source Flyer,,,,,,,447,510,0.123772,,,,,,
669461,Matthew Liberatore,matthew liberatore,STL,RP,,0.119843,362,1,fantrax,0.0,0.0,0,FantraxHQ,449,FantraxHQ,449,0.119843,0.119843,one-source flyer,One-Source Flyer,,,,,,,449,510,0.119843,,,,,,
677595,Ronny Mauricio,ronny mauricio,NYM,3B/SS,,0.117878,363,1,fantrax,0.0,0.0,0,FantraxHQ,450,FantraxHQ,450,0.117878,0.117878,one-source flyer,One-Source Flyer,,,,,,,450,510,0.117878,,,,,,
806185,Hayden Birdsong,hayden birdsong,SF,RP,,0.113657,364,2,fantasypros|fantrax,0.110312,48.5,97,FantasyPros,299,FantraxHQ,396,0.223969,0.003344,medium coverage,Neutral Context,299,300,0.003344,,,,396,510,0.223969,,,,,,
680869,Zack Gelof,zack gelof,ATH,3B,26,0.111984,365,1,fantrax,0.0,0.0,0,FantraxHQ,453,FantraxHQ,453,0.111984,0.111984,one-source flyer,One-Source Flyer,,,,,,,453,510,0.111984,,,,,,
592663,J. T. Realmuto,j t realmuto,PHI,C,35,0.10609,366,1,fantrax,0.0,0.0,0,FantraxHQ,456,FantraxHQ,456,0.10609,0.10609,one-source flyer,One-Source Flyer,,,,,,,456,510,0.10609,,,,,,
669224,Austin Wells,austin wells,,,26,0.103143,367,2,fantasypros|fantrax,0.103143,52.5,105,FantasyPros,300,FantraxHQ,405,0.206287,0.0,medium coverage,Neutral Context,300,300,0.0,,,,405,510,0.206287,,,,,,
573262,Mike Yastrzemski,mike yastrzemski,ATL,OF,35,0.102161,368,1,fantrax,0.0,0.0,0,FantraxHQ,458,FantraxHQ,458,0.102161,0.102161,one-source flyer,One-Source Flyer,,,,,,,458,510,0.102161,,,,,,
687363,Victor Scott II,victor scott,STL,OF,25,0.099214,369,1,fantrax,0.034381,17.5,35,FantraxHQ,442,FantraxHQ,477,0.133595,0.064833,one-source flyer,One-Source Flyer,,,,,,,442,510,0.133595,,,,,,
656731,Tylor Megill,tylor megill,NYM,SP,,0.098232,370,1,fantrax,0.0,0.0,0,FantraxHQ,460,FantraxHQ,460,0.098232,0.098232,one-source flyer,One-Source Flyer,,,,,,,460,510,0.098232,,,,,,
641793,Zack Littell,zack littell,WSH,RP,,0.096267,371,1,fantrax,0.0,0.0,0,FantraxHQ,461,FantraxHQ,461,0.096267,0.096267,one-source flyer,One-Source Flyer,,,,,,,461,510,0.096267,,,,,,
694477,Chad Patrick,chad patrick,MIL,SP,,0.090373,372,1,fantrax,0.0,0.0,0,FantraxHQ,464,FantraxHQ,464,0.090373,0.090373,one-source flyer,One-Source Flyer,,,,,,,464,510,0.090373,,,,,,
625643,Reynaldo Lopez,reynaldo lopez,ATL,RP,,0.082515,373,1,fantrax,0.0,0.0,0,FantraxHQ,468,FantraxHQ,468,0.082515,0.082515,one-source flyer,One-Source Flyer,,,,,,,468,510,0.082515,,,,,,
676962,Ben Brown,ben brown,CHC,RP,,0.08055,374,1,fantrax,0.0,0.0,0,FantraxHQ,469,FantraxHQ,469,0.08055,0.08055,one-source flyer,One-Source Flyer,,,,,,,469,510,0.08055,,,,,,
665926,Andres Gimenez,andres gimenez,TOR,SS,27,0.078585,375,1,fantrax,0.0,0.0,0,FantraxHQ,470,FantraxHQ,470,0.078585,0.078585,one-source flyer,One-Source Flyer,,,,,,,470,510,0.078585,,,,,,
672960,Kazuma Okamoto,kazuma okamoto,TOR,3B,29,0.075377,376,1,rotoballer,0.0,0.0,0,RotoBaller Eric Cross,185,RotoBaller Eric Cross,185,0.075377,0.075377,one-source flyer,One-Source Flyer,,,,,,,,,,185,200,0.075377,,,
681035,Christian Scott,christian scott,NYM,SP,,0.074656,377,1,fantrax,0.0,0.0,0,FantraxHQ,472,FantraxHQ,472,0.074656,0.074656,one-source flyer,One-Source Flyer,,,,,,,472,510,0.074656,,,,,,
656811,Ryan O'Hearn,ryan o hearn,PIT,,32,0.072692,378,1,fantrax,0.0,0.0,0,FantraxHQ,473,FantraxHQ,473,0.072692,0.072692,one-source flyer,One-Source Flyer,,,,,,,473,510,0.072692,,,,,,
621244,Jose Berrios,jose berrios,TOR,RP,,0.070727,379,1,fantrax,0.0,0.0,0,FantraxHQ,474,FantraxHQ,474,0.070727,0.070727,one-source flyer,One-Source Flyer,,,,,,,474,510,0.070727,,,,,,
656849,David Peterson,david peterson,NYM,SP,,0.066798,380,1,fantrax,0.0,0.0,0,FantraxHQ,476,FantraxHQ,476,0.066798,0.066798,one-source flyer,One-Source Flyer,,,,,,,476,510,0.066798,,,,,,
702674,Caden Dana,caden dana,LAA,SP,,0.056974,381,1,fantrax,0.0,0.0,0,FantraxHQ,481,FantraxHQ,481,0.056974,0.056974,one-source flyer,One-Source Flyer,,,,,,,481,510,0.056974,,,,,,
669160,Dustin May,dustin may,STL,SP,,0.05501,382,1,fantrax,0.0,0.0,0,FantraxHQ,482,FantraxHQ,482,0.05501,0.05501,one-source flyer,One-Source Flyer,,,,,,,482,510,0.05501,,,,,,
694728,Brice Matthews,brice matthews,HOU,2B/OF,24,0.051081,383,1,fantrax,0.0,0.0,0,FantraxHQ,484,FantraxHQ,484,0.051081,0.051081,one-source flyer,One-Source Flyer,,,,,,,484,510,0.051081,,,,,,
682668,Luisangel Acuna,luisangel acuna,CWS,OF/SS,,0.049116,384,1,fantrax,0.0,0.0,0,FantraxHQ,485,FantraxHQ,485,0.049116,0.049116,one-source flyer,One-Source Flyer,,,,,,,485,510,0.049116,,,,,,
680732,Sean Burke,sean burke,CWS,SP,,0.047151,385,1,fantrax,0.0,0.0,0,FantraxHQ,486,FantraxHQ,486,0.047151,0.047151,one-source flyer,One-Source Flyer,,,,,,,486,510,0.047151,,,,,,
695076,Rhett Lowder,rhett lowder,CIN,SP,,0.045584,386,2,fantasypros|fantrax,0.038895,84.5,169,FantasyPros,298,FantraxHQ,467,0.084479,0.006689,medium coverage,Neutral Context,298,300,0.006689,,,,467,510,0.084479,,,,,,
687931,Carson Whisenhunt,carson whisenhunt,SF,SP,,0.045187,387,1,fantrax,0.0,0.0,0,FantraxHQ,487,FantraxHQ,487,0.045187,0.045187,one-source flyer,One-Source Flyer,,,,,,,487,510,0.045187,,,,,,
669093,Jeremiah Estrada,jeremiah estrada,SD,RP,,0.043222,388,1,fantrax,0.0,0.0,0,FantraxHQ,488,FantraxHQ,488,0.043222,0.043222,one-source flyer,One-Source Flyer,,,,,,,488,510,0.043222,,,,,,
641933,Tyler O'Neill,tyler o neill,,,30,0.041257,389,1,fantrax,0.0,0.0,0,FantraxHQ,489,FantraxHQ,489,0.041257,0.041257,one-source flyer,One-Source Flyer,,,,,,,489,510,0.041257,,,,,,
666971,Lourdes Gurriel Jr.,lourdes gurriel,,,32,0.039293,390,1,fantrax,0.0,0.0,0,FantraxHQ,490,FantraxHQ,490,0.039293,0.039293,one-source flyer,One-Source Flyer,,,,,,,490,510,0.039293,,,,,,
641487,J. P. Crawford,j p crawford,SEA,,31,0.035363,391,1,fantrax,0.0,0.0,0,FantraxHQ,492,FantraxHQ,492,0.035363,0.035363,one-source flyer,One-Source Flyer,,,,,,,492,510,0.035363,,,,,,
677944,Slade Cecconi,slade cecconi,CLE,SP,,0.02947,392,1,fantrax,0.0,0.0,0,FantraxHQ,495,FantraxHQ,495,0.02947,0.02947,one-source flyer,One-Source Flyer,,,,,,,495,510,0.02947,,,,,,
700241,Michael McGreevy,michael mcgreevy,STL,SP,,0.023576,393,1,fantrax,0.0,0.0,0,FantraxHQ,498,FantraxHQ,498,0.023576,0.023576,one-source flyer,One-Source Flyer,,,,,,,498,510,0.023576,,,,,,
608337,Lucas Giolito,lucas giolito,SD,SP,,0.021611,394,1,fantrax,0.0,0.0,0,FantraxHQ,499,FantraxHQ,499,0.021611,0.021611,one-source flyer,One-Source Flyer,,,,,,,499,510,0.021611,,,,,,
691728,Zac Veen,zac veen,COL,OF,,0.015717,395,1,fantrax,0.0,0.0,0,FantraxHQ,502,FantraxHQ,502,0.015717,0.015717,one-source flyer,One-Source Flyer,,,,,,,502,510,0.015717,,,,,,
691277,Deyvison De Los Santos,deyvison de los santos,MIA,1B,,0.003929,396,1,fantrax,0.0,0.0,0,FantraxHQ,508,FantraxHQ,508,0.003929,0.003929,one-source flyer,One-Source Flyer,,,,,,,508,510,0.003929,,,,,,
